Country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,37.082942,37.06349129,37.09821755,37.09766202,37.08399806,37.09937477,37.10308785,37.17040773,37.20279473,37.21889081,37.29662599,37.32030673,37.34031536,37.32943496,37.39607721,37.43136123,37.45373539,37.53108755,37.55831964,37.61708085,37.6911512,37.75099738,37.82888622,37.89845828,38.0659163,38.17355379,38.20596835,38.30809015,38.37845024,38.51796403,38.661672,38.85142848,38.80920834,39.0310045,39.29628672,39.43166552,39.58558485,39.6924321,39.92316111,40.08237132,40.19539418,40.29340005,40.48676189,40.29967886,40.65435278,40.74172505,40.92342833,41.05439068,41.27454983,41.48684458,41.69054523,43.38213198,43.55808822,43.68457022,43.84010881,43.94230785,44.06129737,44.26240164,44.3479648,44.43636566,44.5657132,44.60702555,,
Trinidad and Tobago,TTO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,18.90838207,18.90838207,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.68810916,19.68810916,21.44249513,21.6374269,20.66276803,20.66276803,20.66276803,20.66276803,20.66276803,19.68810916,18.51851852,17.1539961,14.42495127,14.42495127,13.84015595,13.84015595,13.84015595,14.03508772,14.03508772,15.00974659,15.78947368,15.78947368,15.78947368,15.78947368,14.81481481,14.81481481,13.84015595,12.86549708,13.06042885,13.06042885,11.69590643,11.69590643,11.69590643,10.72124756,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,
Tunisia,TUN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.66426365,55.65139032,55.63851699,56.16632338,56.15345005,56.14057673,56.1277034,56.11483007,57.08032956,58.27111226,58.30329557,58.93408857,59.50051493,59.80947477,60.24716787,60.68486097,60.97451081,60.22785788,59.81591143,58.32260556,58.753862,59.32028836,59.996138,60.13130793,59.78372812,59.17868177,59.25592173,59.02420185,59.33959835,59.15937178,59.28166838,60.21498455,60.64624099,59.7515448,60.16992791,60.01544799,60.16349125,60.63336766,61.31565396,61.47657055,61.14186406,62.84114315,62.97631308,63.27239959,63.23377961,63.11791967,63.11148301,63.60066941,63.0084964,64.61122554,64.83007209,63.86457261,63.99974253,62.82826982,63.29814624,62.45236869,62.71176622,62.4388517,62.4388517,62.4388517,62.4388517,62.4388517,62.4388517,
Turkiye,TUR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,47.44747476,47.61768642,48.55579954,48.45445214,48.45964944,48.70392266,48.46484674,48.85594377,50.20984109,49.60565467,49.78236295,50.44761769,50.39694399,49.80055351,49.32500032,49.24834011,49.41205514,49.43284435,50.53337318,50.12668425,50.17086132,48.32322025,47.70863922,48.87153567,49.54328703,50.00194899,51.2285124,51.015423,51.83919546,51.55334381,52.06008082,51.84829074,51.85998467,52.16662552,51.31426789,51.14665489,50.98813716,51.86778062,52.36542235,52.59540299,53.23077323,53.52701948,52.80979172,53.54521004,53.56210127,52.61359354,51.3298598,50.83221808,50.55806037,50.68929226,49.69530814,49.90320024,49.92398945,50.09420111,50.09030313,49.80055351,49.32759898,49.11710822,49.00536621,49.06513519,49.49001468,50.02533685,50.13837818,
Tuvalu,TUV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,
Tanzania,TZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,29.35199819,29.35199819,30.4809212,30.4809212,30.4809212,30.4809212,30.4809212,30.4809212,30.4809212,31.60984421,32.73876722,32.73876722,32.73876722,32.73876722,32.73876722,32.73876722,32.73876722,33.86769022,33.86769022,33.86769022,34.99661323,34.99661323,34.99661323,34.99661323,36.12553624,36.12553624,36.12553624,36.12553624,36.12553624,35.21109731,35.63105667,36.05101603,36.47097539,36.89093475,37.31089411,37.73085347,38.04809212,38.15759765,38.27048995,38.38338225,38.49627455,38.60916685,38.68819147,39.23808986,39.86701287,40.49593588,41.11356965,41.74125085,41.9809212,42.22059156,42.46026191,42.33189659,42.93960262,43.17927297,43.41894333,43.65861368,43.89828404,44.13795439,44.37762475,44.61639196,44.61639196,44.61639196,44.61639196,
Uganda,UGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.13287623,45.61333267,46.33401732,49.41194134,49.40193184,49.4719984,49.48701266,49.67218858,49.79730744,49.94745008,50.1976878,50.54802062,50.94840098,51.36880036,52.08448026,52.7401031,52.7401031,53.10044542,53.10044542,53.45077824,53.8511586,54.25153896,56.55372604,57.55467694,58.05515239,59.14118412,59.14118412,59.14118412,59.36639808,59.86687353,60.21720635,60.31730144,60.46744407,60.56753916,60.66763425,60.91787198,60.91787198,61.26820479,61.36829988,62.61948851,63.11996397,64.12091487,65.62234122,66.3730544,66.3730544,67.37775887,68.38246334,69.63740554,70.64211,71.14003591,71.63873928,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,71.88809096,
Ukraine,UKR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.37248641,72.30516959,72.25511349,72.24130491,72.21886597,72.24303098,71.82359541,71.55087598,71.46975058,71.43350306,71.4537232,71.38295302,71.38122691,71.28999965,71.2579398,71.23055944,71.2766692,71.24905061,71.23351516,71.25768142,71.28530001,71.68059104,71.65840943,71.65323068,71.66531444,71.61919558,71.33068692,71.2996203,71.2996203,71.2996203,71.2996203,71.2996203,
Upper middle income,UMC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.02339626,33.16834377,33.33818781,33.47221109,33.64489256,33.82644333,33.99546834,34.20123228,34.41444064,34.64231479,34.95163243,35.26372156,35.54005003,35.81941373,36.03210654,35.94820357,36.27951936,36.59478148,36.89289021,37.12001024,37.24308851,37.55980966,37.98321477,38.38751085,38.8536316,39.07954853,39.35398548,39.55600401,39.74667065,39.92157949,40.04604541,43.57219179,43.57757271,43.66290221,43.53884385,43.530839,43.76608273,43.85462369,43.88862192,43.83054311,43.80189854,43.8193339,43.47139803,43.52478977,43.15745445,43.16807955,43.20320589,43.03458098,42.98168464,43.15474356,43.09527311,43.09345601,43.09472237,42.98909852,43.00183162,42.9394076,42.92132279,42.8113821,42.82527264,42.82494083,42.75358694,42.64474342,,
Uruguay,URY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,93.44074963,92.84081819,92.22374586,91.89806879,91.26385556,90.93246486,90.51536967,89.82973374,89.40692492,88.45274826,88.22420295,87.98994401,87.7613987,87.53856702,87.31002171,87.07576277,86.85293109,86.62438578,86.39584048,86.16729517,86.00731345,85.8244772,85.65878185,85.48737287,85.32167752,85.10455948,84.89315507,84.78459605,84.68746429,85.2302594,85.25311393,85.27596846,85.30453662,85.32739116,85.35024569,85.36738658,85.39024112,85.41880928,85.44166381,85.46451834,85.48737287,85.2645412,85.28739573,84.72745972,84.74460062,83.96183293,83.13335619,83.84184665,84.64175523,82.46486116,82.996229,81.34498914,81.97177465,82.7054051,82.66255285,81.50668495,81.26442692,81.08101931,80.71820363,80.3531025,80.39081248,80.87352874,81.35413096,
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.86024177,48.47613703,48.1979395,47.93251636,47.58979185,47.55452584,47.52799444,47.5812756,47.54328002,47.96758584,47.71392167,47.4602575,47.2175116,46.96581271,46.96581271,46.96581271,46.98470132,46.74799322,46.74799322,46.74799322,46.74799322,47.10130845,47.10130845,47.10130845,47.10130845,47.10130845,46.61533624,46.61533624,46.61533624,46.61533624,46.61533624,46.44948771,46.17860543,45.98109392,45.87191122,45.45341392,45.29826531,45.26583804,45.18930097,45.23058486,45.2900702,45.08487304,45.08036743,45.07586183,45.07135622,45.06685062,45.06234501,45.35495512,45.57613482,45.79731451,46.01849421,46.23967391,46.3330188,46.42636369,46.51970856,46.61305345,46.70639834,46.58171455,46.45703076,46.33234697,46.20766319,46.0829794,46.0829794,
Uzbekistan,UZB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1716032,64.99059709,64.97414198,64.98119417,64.97414198,64.9670898,64.25481899,64.24776681,62.68393105,62.6848141,62.04477519,61.63436015,61.22247639,60.80775681,60.39233681,59.95862233,59.54579131,59.1336063,58.72555587,58.32142062,57.90729693,57.50489342,58.61093327,57.9845665,57.9805307,57.95255431,57.92340673,58.00705928,58.28321797,58.30120299,58.47925347,58.05514581,
St. Vincent and the Grenadines,VCT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.64102564,25.64102564,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,25.64102564,25.64102564,25.64102564,25.64102564,28.20512821,28.20512821,30.76923077,30.76923077,30.76923077,28.20512821,30.76923077,30.76923077,30.76923077,33.33333333,29.8974359,28.97435897,28.05128205,27.12820513,26.20512821,25.28205128,24.35897436,23.43589744,22.51282051,21.58974359,20.66666667,19.74358974,18.82051282,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,17.94871795,
"Venezuela, RB",VEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.80375262,21.8831132,21.96247378,22.04410181,22.12346239,22.20282297,22.29578822,22.4000907,22.49305595,22.59849215,22.70392835,22.74814353,22.8773879,22.95107987,23.01230089,23.20730117,23.44991781,23.51340627,23.69480188,23.83084859,23.85352304,23.98956975,24.12561646,24.25032595,24.53375659,24.77183833,24.89654781,24.95323394,24.72648943,24.78317556,24.77977439,24.49634374,24.49180885,24.49521002,24.50654725,24.51788447,24.5292217,24.5292217,24.52582053,24.52808798,24.53148914,24.53148914,24.42038433,24.47707046,24.48273907,24.43739017,24.44192506,24.48840769,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,24.37503543,
British Virgin Islands,VGB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,40,40,40,40,40,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,60,60,60,60,60,60,60,60,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,
Virgin Islands (U.S.),VIR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.28571429,34.28571429,40,45.71428571,45.71428571,45.71428571,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,45.71428571,45.71428571,42.85714286,40,40,34.28571429,34.28571429,34.28571429,31.42857143,31.42857143,28.57142857,28.57142857,28.57142857,28.57142857,25.71428571,22.85714286,22.85714286,22.85714286,22.85714286,20,20,20,17.14285714,17.14285714,17.14285714,17.14285714,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,9.428571429,9.428571429,9.428571429,9.428571429,9.428571429,9.428571429,
Viet Nam,VNM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.33085502,19.34621647,19.36157793,19.37693938,19.39230084,19.40766229,19.48446957,19.56127684,19.60736121,19.71489139,19.73025285,19.80706012,19.91459031,19.99139759,20.00675904,20.65194015,20.92844634,21.00218133,21.0451934,21.06977173,21.12507297,21.14965129,21.20495253,21.22953086,20.7379643,20.66115702,20.61507266,20.61507266,20.63043411,20.66422932,20.74103659,21.58284433,21.77332637,21.93615779,21.74874804,23.60133952,24.09905066,24.74730406,25.84718425,28.22606571,30.48313993,30.44598293,30.75757087,31.5915761,32.13846188,32.21918509,32.19434473,32.73996777,32.90681093,34.34505608,34.3732843,34.43311204,34.67267045,34.69912659,38.76343005,38.84079429,38.82796272,38.73445023,39.52410275,39.43476832,39.43476832,39.29119514,39.21473763,
Vanuatu,VUT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,8.613617719,8.613617719,8.613617719,8.613617719,9.269893355,9.269893355,9.269893355,9.269893355,9.269893355,9.844134537,9.844134537,9.844134537,9.844134537,9.844134537,10.33634126,10.33634126,10.41837572,10.41837572,10.50041017,10.50041017,10.74651354,10.82854799,11.07465135,11.07465135,11.23872026,11.56685808,11.73092699,12.05906481,12.22313372,12.46923708,12.63330599,12.87940935,13.04347826,13.12551272,13.53568499,13.6997539,13.78178835,14.10992617,14.19196062,14.35602953,14.52009844,14.6021329,14.7662018,14.84823626,15.01230517,15.17637408,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,
World,WLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.39482301,35.46634009,35.55478105,35.63746756,35.73607133,35.81927721,35.91679848,36.24113708,36.2848919,36.2381859,36.38086528,36.50671256,36.59769085,36.71558203,36.82176289,36.82554593,36.8771355,37.05030038,37.13783153,37.27116673,37.33124335,37.46443462,37.54070822,37.8082261,38.06151933,38.02759733,38.18263017,38.32041576,38.4128781,38.51354537,38.5555083,36.70456174,36.69760083,36.86435682,36.84847267,36.90314414,37.03123696,37.14129646,37.15471439,37.17293745,37.17338171,37.10286965,36.93696826,36.56732054,36.61895814,36.62394395,36.55540701,36.45258056,36.41823345,36.42367667,36.58891159,36.93919279,36.85894999,36.85592906,36.69496733,36.64946241,36.89459942,36.77274947,36.80753842,36.74558227,36.83807799,36.88359277,,
Samoa,WSM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.78798587,20.14134276,20.14134276,20.14134276,21.90812721,21.90812721,21.90812721,22.2614841,22.2614841,22.43816254,22.61484099,22.61484099,22.61484099,22.61484099,22.96819788,24.38162544,25.08833922,25.08833922,25.97173145,26.14840989,27.20848057,27.20848057,27.4204947,27.56183746,27.56183746,27.70318021,27.1024735,27.20848057,19.15194346,19.08127208,19.08127208,18.3745583,18.3745583,18.02120141,18.02120141,18.02120141,18.02120141,18.02120141,17.95053004,16.96113074,16.96113074,16.60777385,15.90106007,15.19434629,14.8409894,14.204947,13.60424028,13.07420495,12.33215548,14.66431095,16.96113074,19.25795053,21.55477032,23.85159011,26.72084806,24.31448763,22.30215827,19.84532374,17.77338129,17.77338129,17.77338129,17.77338129,17.5647482,
Kosovo,XKX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.20137508,44.2222096,44.24493816,44.26387863,44.2828191,44.30365362,44.31691195,44.32638218,44.34532265,44.35479289,44.36994526,44.39077978,44.40025001,44.40972025,44.43434286,44.43434286,44.43434286,44.43813095,44.440025,44.440025,44.4438131,44.4438131,44.4438131,44.4438131,44.45328333,44.45328333,44.47032975,44.47032975,44.47411785,44.74875466,44.7582249,44.47411785,44.93626532,44.94573555,44.95709984,44.99308673,44.92679508,44.8510332,44.82830464,44.83019869,44.69003921,44.80557607,44.50063451,44.61806542,44.55366782,44.75064871,44.75064871,44.54230354,44.41919048,44.65973445,44.41919048,44.51199879,44.50821069,44.41843287,44.38244597,44.29380457,44.41919048,44.41919048,44.41919048,44.41919048,44.41919048,44.41919048,44.41919048,
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,83.53460996,82.54540059,81.60565168,80.57934696,79.63959805,79.4862706,79.25875244,79.07657305,78.88615024,78.69572744,78.50530464,78.31900354,78.12445903,77.94640134,77.73949171,77.5449472,77.53587945,77.54329852,77.53423077,77.53340642,77.52433867,77.51527092,77.51527092,77.51527092,77.51527092,77.81780412,78.02388941,78.22997469,78.55971115,78.80701349,79.14087166,79.52666331,79.90833326,80.1795415,80.38974849,80.69475472,80.74009348,80.77554015,80.83324403,80.88847489,80.79614868,80.8085138,80.72607968,80.46229051,80.35924787,79.86876489,79.87041357,80.05011994,79.951199,79.87123791,79.44505354,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,79.41785028,
Zambia,ZMB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.97156271,26.04285772,26.10204603,26.17603142,26.24867163,26.37511939,26.44775959,26.54730357,26.64012161,26.73428483,26.97507365,27.02888121,27.09748584,27.1755068,27.22258841,27.2602537,27.2723604,27.11228292,26.60783707,26.69661954,26.84055476,26.956241,27.08672433,27.20241058,27.34634579,27.47413874,27.60462207,27.73376021,27.92612222,27.99472686,28.01490469,28.33640485,28.52069573,28.88524193,29.12737594,29.37085514,29.60357282,29.82821937,30.07035338,30.30172588,30.34073636,30.42279288,30.81693324,30.80079097,30.61919047,31.0039145,30.91782241,31.05637687,31.72762615,31.52584781,31.79488559,32.06392338,31.93074967,31.93209486,31.93344005,31.93344005,32.06795894,32.06795894,32.06795894,32.06795894,32.06795894,32.06795894,32.06795894,
Zimbabwe,ZWE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.8384609,26.02740907,26.28671966,26.46435673,26.66910741,26.70685149,26.9739801,27.11435673,27.43770867,27.69369239,28.00107561,28.36002456,28.60037224,28.92871423,29.16723226,29.37447796,29.67131472,29.85861678,30.10031252,30.35012434,30.76413209,31.09902831,31.65542407,31.84906243,32.08175856,32.47613804,32.2985201,32.67012822,33.38022308,33.72007522,34.20241722,33.87050304,34.46816415,35.50803619,35.78271837,36.48018767,36.51934884,36.98595916,37.9975877,39.07808815,39.28167662,39.87880807,40.35134471,41.24962389,41.503209,42.00986222,41.74412408,42.36632209,41.97573039,41.71335375,42.23138426,41.85129172,41.84425281,41.83876541,41.83250226,41.82753212,41.82178622,41.81681608,41.81960295,41.8169598,41.80914541,41.79771074,41.79170635,
